epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,754.734,1.00126,0.46189,0.89904,0.97265,0.9032,0.9449,0.64915,1.06315,0.47051,0.9317,0.0001586,0.0001586,0.0001586
188,758.731,0.9953,0.47021,0.90137,0.96733,0.90734,0.94426,0.64788,1.06266,0.47109,0.93195,0.0001487,0.0001487,0.0001487
189,762.743,0.99755,0.47382,0.90235,0.96085,0.9096,0.94404,0.64977,1.05367,0.46587,0.92809,0.0001388,0.0001388,0.0001388
190,766.75,0.98386,0.46397,0.89307,0.96795,0.90734,0.94429,0.64886,1.05874,0.46707,0.92841,0.0001289,0.0001289,0.0001289
191,771.099,0.99165,0.45721,0.89856,0.9635,0.90528,0.93999,0.64117,1.06525,0.46896,0.92789,0.000119,0.000119,0.000119
192,775.112,0.97577,0.44349,0.90753,0.96216,0.91009,0.94303,0.64964,1.06051,0.4712,0.92663,0.0001091,0.0001091,0.0001091
193,779.099,0.96185,0.43627,0.90632,0.96231,0.9094,0.94321,0.65172,1.05879,0.46494,0.92636,9.92e-05,9.92e-05,9.92e-05
194,783.083,0.94786,0.43341,0.91305,0.95946,0.90968,0.94297,0.64942,1.06138,0.46529,0.92801,8.93e-05,8.93e-05,8.93e-05
195,787.066,0.95285,0.42981,0.90504,0.96199,0.90666,0.94321,0.65083,1.06174,0.46748,0.92765,7.94e-05,7.94e-05,7.94e-05
196,791.042,0.94725,0.43057,0.90228,0.96283,0.90667,0.94404,0.6513,1.05966,0.46121,0.92677,6.95e-05,6.95e-05,6.95e-05
197,795.022,0.94724,0.42981,0.89592,0.96442,0.90528,0.94436,0.65483,1.04914,0.46007,0.92271,5.96e-05,5.96e-05,5.96e-05
198,799.059,0.95349,0.43183,0.8992,0.967,0.90666,0.9448,0.65591,1.04998,0.46043,0.92261,4.97e-05,4.97e-05,4.97e-05
199,803.104,0.94194,0.42585,0.88886,0.96917,0.90609,0.94519,0.65636,1.05141,0.46044,0.92311,3.98e-05,3.98e-05,3.98e-05
200,807.139,0.96263,0.43567,0.90582,0.96964,0.90597,0.94555,0.65478,1.05364,0.46053,0.92418,2.99e-05,2.99e-05,2.99e-05
