epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,2531.38,1.09958,0.53088,1.07897,0.95472,0.90832,0.94303,0.63473,1.15148,0.501,1.18542,0.0010199,0.0010199,0.0010199
101,2556.59,1.06129,0.52622,1.07892,0.94996,0.90898,0.94765,0.64134,1.15794,0.50015,1.18035,0.00101,0.00101,0.00101
102,2581.82,1.06454,0.52339,1.08392,0.95487,0.91153,0.94815,0.64601,1.14332,0.4956,1.17361,0.0010001,0.0010001,0.0010001
103,2607.12,1.06733,0.51328,1.06726,0.95224,0.91808,0.9472,0.6399,1.14076,0.49663,1.17443,0.0009902,0.0009902,0.0009902
104,2632.3,1.04502,0.51922,1.06929,0.94332,0.91903,0.94429,0.63698,1.13756,0.51419,1.17458,0.0009803,0.0009803,0.0009803
105,2657.54,1.04322,0.52002,1.08059,0.94205,0.91742,0.94994,0.65314,1.12487,0.49203,1.16447,0.0009704,0.0009704,0.0009704
106,2682.85,1.02912,0.50336,1.05423,0.95194,0.92172,0.95078,0.64994,1.12087,0.48647,1.15942,0.0009605,0.0009605,0.0009605
107,2708.06,1.05451,0.51624,1.08028,0.95245,0.8994,0.94622,0.65014,1.1079,0.50359,1.15493,0.0009506,0.0009506,0.0009506
108,2733.43,1.04393,0.51046,1.05752,0.94862,0.91867,0.95123,0.65444,1.1134,0.48385,1.16214,0.0009407,0.0009407,0.0009407
109,2758.7,1.01508,0.51692,1.0606,0.94882,0.91444,0.95187,0.65976,1.1155,0.48139,1.16135,0.0009308,0.0009308,0.0009308
110,2784.03,1.03316,0.51317,1.05799,0.94431,0.92658,0.95019,0.64963,1.12409,0.49304,1.16356,0.0009209,0.0009209,0.0009209
111,2809.31,1.02117,0.49849,1.057,0.94382,0.91626,0.94823,0.6534,1.10665,0.48672,1.15751,0.000911,0.000911,0.000911
112,2834.62,1.01122,0.49712,1.04625,0.95351,0.92233,0.95321,0.66553,1.08484,0.47139,1.14509,0.0009011,0.0009011,0.0009011
113,2860.06,0.99291,0.4908,1.03815,0.95569,0.9193,0.95097,0.65903,1.09805,0.47224,1.15626,0.0008912,0.0008912,0.0008912
114,2885.24,0.98371,0.49077,1.04116,0.94648,0.92282,0.95249,0.65963,1.08896,0.47309,1.14837,0.0008813,0.0008813,0.0008813
115,2910.49,0.9927,0.48693,1.03605,0.94869,0.91566,0.94695,0.65667,1.10912,0.48714,1.15088,0.0008714,0.0008714,0.0008714
116,2935.81,0.97204,0.49003,1.04397,0.94486,0.92541,0.94347,0.65587,1.09802,0.48143,1.15321,0.0008615,0.0008615,0.0008615
117,2961.05,0.99536,0.48985,1.03559,0.9667,0.91141,0.95186,0.66495,1.08556,0.47342,1.14468,0.0008516,0.0008516,0.0008516
118,2986.31,0.98827,0.48415,1.03466,0.9572,0.9227,0.94619,0.66044,1.07473,0.46316,1.14325,0.0008417,0.0008417,0.0008417
119,3011.51,0.97533,0.48284,1.03909,0.94877,0.9328,0.94968,0.66641,1.05953,0.45925,1.13322,0.0008318,0.0008318,0.0008318
120,3036.9,0.98108,0.48574,1.04356,0.95474,0.92152,0.95074,0.66825,1.05774,0.45909,1.13128,0.0008219,0.0008219,0.0008219
121,3062.31,0.97747,0.48128,1.03577,0.95925,0.91419,0.95075,0.66796,1.05803,0.46326,1.1355,0.000812,0.000812,0.000812
122,3087.57,0.97541,0.48323,1.03096,0.94079,0.92553,0.94771,0.66174,1.06268,0.4815,1.13412,0.0008021,0.0008021,0.0008021
123,3112.83,0.95804,0.47573,1.02602,0.94754,0.92597,0.9525,0.66627,1.06936,0.46293,1.13666,0.0007922,0.0007922,0.0007922
124,3138.17,0.93644,0.47311,1.02184,0.95296,0.922,0.94812,0.66478,1.06122,0.47189,1.13099,0.0007823,0.0007823,0.0007823
125,3163.39,0.94782,0.47659,1.02415,0.95839,0.92235,0.94798,0.66629,1.0509,0.46604,1.13484,0.0007724,0.0007724,0.0007724
126,3188.63,0.96058,0.47377,1.02816,0.95411,0.92051,0.94954,0.66856,1.04563,0.46134,1.13254,0.0007625,0.0007625,0.0007625
127,3213.94,0.96204,0.47366,1.03085,0.95792,0.92554,0.94957,0.66498,1.06762,0.45648,1.14121,0.0007526,0.0007526,0.0007526
128,3239.23,0.9417,0.46635,1.01412,0.95435,0.929,0.95259,0.67315,1.02953,0.4549,1.12208,0.0007427,0.0007427,0.0007427
129,3264.51,0.94502,0.46571,1.02119,0.95804,0.92051,0.94917,0.67259,1.03301,0.45476,1.12297,0.0007328,0.0007328,0.0007328
130,3289.79,0.90901,0.45867,1.0032,0.96123,0.92051,0.94944,0.6704,1.04148,0.46162,1.12928,0.0007229,0.0007229,0.0007229
131,3315.22,0.93855,0.46564,1.00813,0.95201,0.92233,0.94804,0.67261,1.03286,0.45905,1.12704,0.000713,0.000713,0.000713
132,3340.5,0.90037,0.45492,0.99368,0.97044,0.91645,0.95378,0.68117,1.01253,0.43665,1.1184,0.0007031,0.0007031,0.0007031
133,3365.81,0.93721,0.46809,1.02485,0.95187,0.92233,0.94835,0.67302,1.02461,0.453,1.1226,0.0006932,0.0006932,0.0006932
134,3391.02,0.89301,0.46455,1.00842,0.95105,0.93131,0.94917,0.67917,1.00862,0.44358,1.1156,0.0006833,0.0006833,0.0006833
135,3416.27,0.91556,0.45933,1.00201,0.95565,0.93083,0.9541,0.68369,1.00365,0.44713,1.11168,0.0006734,0.0006734,0.0006734
136,3441.61,0.908,0.46222,1.00478,0.9589,0.92024,0.95323,0.68212,1.00374,0.44838,1.10682,0.0006635,0.0006635,0.0006635
137,3466.84,0.88857,0.43704,0.98735,0.95796,0.92641,0.95287,0.69029,0.99443,0.43799,1.10475,0.0006536,0.0006536,0.0006536
138,3492.31,0.88946,0.45027,0.99103,0.957,0.92961,0.95118,0.68456,0.99911,0.43948,1.11019,0.0006437,0.0006437,0.0006437
139,3517.68,0.90818,0.44617,1.00308,0.94985,0.929,0.9499,0.67483,1.02443,0.44951,1.12122,0.0006338,0.0006338,0.0006338
140,3542.93,0.90028,0.45168,1.00164,0.95068,0.93083,0.95025,0.67681,1.00494,0.44285,1.11684,0.0006239,0.0006239,0.0006239
141,3568.25,0.90112,0.45425,0.99871,0.96631,0.92253,0.95423,0.69131,0.98653,0.43221,1.1035,0.000614,0.000614,0.000614
142,3593.59,0.8757,0.44024,0.99198,0.97192,0.91748,0.95331,0.69028,0.99867,0.43799,1.1084,0.0006041,0.0006041,0.0006041
143,3618.83,0.881,0.45172,0.99276,0.96076,0.91201,0.951,0.68729,0.99694,0.44337,1.11091,0.0005942,0.0005942,0.0005942
144,3644.04,0.86504,0.43845,0.99255,0.96277,0.9193,0.94916,0.68261,0.98912,0.43937,1.10849,0.0005843,0.0005843,0.0005843
145,3669.3,0.87442,0.43835,0.9949,0.96457,0.92051,0.94832,0.68619,0.98787,0.44298,1.10306,0.0005744,0.0005744,0.0005744
146,3694.65,0.88562,0.43678,0.98211,0.96298,0.91554,0.95232,0.69322,0.97741,0.43704,1.10027,0.0005645,0.0005645,0.0005645
147,3720,0.87234,0.44079,0.99894,0.95804,0.92658,0.95161,0.69483,0.97413,0.43662,1.10072,0.0005546,0.0005546,0.0005546
148,3745.35,0.85889,0.43624,0.98505,0.9591,0.92492,0.95582,0.69815,0.97637,0.43411,1.1001,0.0005447,0.0005447,0.0005447
149,3770.81,0.86262,0.43311,0.97997,0.95436,0.92597,0.95493,0.68948,0.98539,0.43674,1.1029,0.0005348,0.0005348,0.0005348
150,3796.02,0.86595,0.43823,0.99663,0.96,0.91752,0.95411,0.69686,0.96806,0.43061,1.09884,0.0005249,0.0005249,0.0005249
151,3821.42,0.8577,0.43413,0.97722,0.95089,0.9281,0.95573,0.70157,0.97042,0.43102,1.0992,0.000515,0.000515,0.000515
152,3846.68,0.84568,0.4277,0.97401,0.96291,0.92112,0.95763,0.70365,0.96651,0.42621,1.09587,0.0005051,0.0005051,0.0005051
153,3872,0.85661,0.4309,0.97689,0.96352,0.91344,0.95477,0.70227,0.95544,0.43264,1.09194,0.0004952,0.0004952,0.0004952
154,3897.36,0.84137,0.4367,0.98247,0.96524,0.9193,0.95289,0.70197,0.95548,0.43339,1.08908,0.0004853,0.0004853,0.0004853
155,3922.63,0.83183,0.42388,0.98156,0.96248,0.91833,0.95324,0.69886,0.95609,0.42986,1.09807,0.0004754,0.0004754,0.0004754
156,3947.88,0.82164,0.41569,0.96942,0.96244,0.93299,0.95661,0.70367,0.95374,0.42261,1.09593,0.0004655,0.0004655,0.0004655
157,3973.2,0.84086,0.42801,0.98381,0.95749,0.92961,0.95399,0.70907,0.94926,0.42271,1.09499,0.0004556,0.0004556,0.0004556
158,3998.5,0.8233,0.4247,0.96532,0.94992,0.93507,0.95418,0.70356,0.94561,0.42131,1.08936,0.0004457,0.0004457,0.0004457
159,4023.76,0.81138,0.41783,0.96331,0.9545,0.93143,0.95388,0.70067,0.95074,0.42375,1.09078,0.0004358,0.0004358,0.0004358
160,4049.12,0.83213,0.41928,0.97547,0.96407,0.92804,0.95452,0.70552,0.9431,0.41896,1.08994,0.0004259,0.0004259,0.0004259
161,4074.39,0.82316,0.41908,0.9724,0.96202,0.93143,0.95559,0.71324,0.92755,0.40581,1.08536,0.000416,0.000416,0.000416
162,4099.79,0.8075,0.41486,0.95987,0.95247,0.93386,0.95691,0.70971,0.93716,0.4159,1.08663,0.0004061,0.0004061,0.0004061
163,4125.08,0.82565,0.41522,0.96711,0.95264,0.93981,0.95299,0.71036,0.92221,0.41436,1.0829,0.0003962,0.0003962,0.0003962
164,4150.41,0.81311,0.41509,0.96782,0.9555,0.93812,0.95612,0.7137,0.92349,0.40823,1.07866,0.0003863,0.0003863,0.0003863
165,4175.75,0.80399,0.40984,0.96037,0.96657,0.92995,0.95448,0.70991,0.92283,0.40961,1.08183,0.0003764,0.0003764,0.0003764
166,4201.07,0.81526,0.41892,0.96769,0.95587,0.93309,0.95562,0.71269,0.9214,0.4087,1.0799,0.0003665,0.0003665,0.0003665
167,4226.47,0.80189,0.40819,0.95599,0.9624,0.93181,0.95618,0.71634,0.91583,0.40457,1.07611,0.0003566,0.0003566,0.0003566
168,4251.84,0.79113,0.40613,0.9631,0.95594,0.93471,0.95469,0.71088,0.9207,0.40567,1.08416,0.0003467,0.0003467,0.0003467
169,4277.11,0.8172,0.40695,0.9652,0.96796,0.9348,0.95691,0.71821,0.91088,0.39651,1.07749,0.0003368,0.0003368,0.0003368
170,4302.53,0.77624,0.39666,0.95795,0.96845,0.92718,0.9583,0.71777,0.90698,0.39698,1.07633,0.0003269,0.0003269,0.0003269
171,4327.87,0.78699,0.39741,0.95158,0.9646,0.9258,0.95726,0.71843,0.91377,0.40216,1.07855,0.000317,0.000317,0.000317
172,4353.21,0.78422,0.39379,0.95668,0.96685,0.92658,0.95611,0.71718,0.90747,0.40607,1.07758,0.0003071,0.0003071,0.0003071
173,4378.48,0.78865,0.40235,0.95938,0.96467,0.92792,0.95307,0.71774,0.9016,0.4035,1.07572,0.0002972,0.0002972,0.0002972
174,4403.75,0.7843,0.40782,0.96356,0.96827,0.92583,0.95445,0.71369,0.9026,0.40243,1.07737,0.0002873,0.0002873,0.0002873
175,4429.07,0.77239,0.39147,0.9558,0.96395,0.92961,0.95549,0.71804,0.89275,0.40091,1.06974,0.0002774,0.0002774,0.0002774
176,4454.33,0.78361,0.40446,0.9564,0.96603,0.9317,0.95724,0.72037,0.89101,0.39588,1.06814,0.0002675,0.0002675,0.0002675
177,4479.75,0.77827,0.40196,0.95794,0.96614,0.92779,0.95597,0.71661,0.90045,0.39953,1.07204,0.0002576,0.0002576,0.0002576
178,4504.97,0.75374,0.40217,0.95564,0.96598,0.93048,0.95659,0.72142,0.88336,0.39425,1.06438,0.0002477,0.0002477,0.0002477
179,4530.28,0.77091,0.39003,0.956,0.96831,0.93447,0.95674,0.72094,0.88705,0.39329,1.06854,0.0002378,0.0002378,0.0002378
180,4555.54,0.79109,0.40622,0.94985,0.96785,0.93165,0.95754,0.72276,0.8824,0.38738,1.06359,0.0002279,0.0002279,0.0002279
181,4580.82,0.75087,0.38263,0.94168,0.96488,0.93363,0.95527,0.71903,0.88026,0.38872,1.06425,0.000218,0.000218,0.000218
182,4606.03,0.7753,0.39661,0.94908,0.96831,0.93022,0.95611,0.72467,0.86974,0.39043,1.06057,0.0002081,0.0002081,0.0002081
183,4631.44,0.7478,0.38256,0.94303,0.97392,0.92658,0.95762,0.72362,0.876,0.39155,1.06222,0.0001982,0.0001982,0.0001982
